lon	lat	alt
-130.99066	42.570705	11887.2
-131.92258	40.20058	11277.6
-141.39781	35.75315	10668
-141.40387	35.774483	11277.6
-145.80162	34.58745	10058.4
-142.66162	34.75384	10668
-147.81633	31.00753	11277.6
-145.80162	34.58745	10058.4
-142.66162	34.75384	10058.4
-147.82584	31.043373	10668
-136.16705	40.937836	10058.4
-145.80162	34.58745	10058.4
-136.4069	39.71152	10363.2
-142.66162	34.75384	10058.4
-156.65152	23.105562	9448.8
-156.53134	22.599434	10820.4
-149.76877	31.38518	8839.2
-145.80162	34.58745	8839.2
-150.39774	28.982601	11277.6
-133.18106	40.61402	11582.4
-124.74709	46.29646	11582.4
-142.66162	34.75384	10058.4
-145.2564	32.97428	10668
-132.4169	42.933258	10058.4
-145.80162	34.58745	9448.8
-133.12628	40.78245	11277.6
-133.84277	41.354908	10668
-142.66162	34.75384	10668
-154.19063	25.701244	10363.2
-154.19069	25.701513	
-145.80302	34.582497	10058.4
-142.67165	34.788906	10668
-128.7272	44.657925	10058.4
-131.39648	43.279583	11277.6
-141.90176	37.38346	10058.4
-140.17728	36.853462	10058.4
-128.69315	44.39159	11582.4
-149.10707	30.031378	10668
-138.86453	37.206734	10058.4
-137.66974	38.79474	10668
-123.253555	46.435753	6979.92
-143.96413	33.895103	10668
-131.4458	41.197308	10058.4
-132.63385	37.372086	11277.6
-132.54869	42.12306	10668
-152.92305	26.830713	10668
-144.56546	33.470695	10058.4
-141.41527	35.813244	10668
-127.81258	42.831398	10058.4
-130.11	44.040943	11277.6
-150.37941	28.997347	10363.2
-138.92183	37.846977	10668
-154.33925	25.565811	10668
-127.4054	45.13117	11277.6
-147.82233	31.046318	10668
-136.15721	40.94326	10058.4
-136.157	40.94397	11582.4
-136.69443	40.63604	10668
-156.5602	22.748154	9570.72
-149.75691	31.39545	8839.2
-124.74223	46.300434	10576.56
-145.25006	32.97904	10058.4
-132.40347	42.939842	10363.2
-133.11275	40.792587	11277.6
-133.83606	41.359486	10972.8
-154.18292	25.70815	10668
-145.78789	34.593956	8839.2
-142.66173	34.790382	10668
-128.71921	44.640842	10668
-131.24377	42.864777	11277.6
-151.64627	27.935364	10058.4
-151.64624	27.935179	11277.6
-142.63348	34.80954	10058.4
-142.63345	34.809593	11277.6
-140.16643	36.863014	10668
-125.96947	43.661568	10058.4
-128.76659	44.639854	10668
-149.09384	30.041372	10668
-138.03993	39.846256	11277.6
-138.04	39.846054	10058.4
-137.69391	38.927906	10972.8
-151.74881	29.653414	8839.2
-126.11346	45.85927	10972.8
-146.52847	32.0354	10668
-134.2564	41.985138	8839.2
-134.25641	41.985073	10668
-135.20418	40.848324	10668
-155.42142	24.498749	
-147.74635	33.060295	8839.2
-123.377754	46.819992	7254.24
-143.94595	33.907753	10668
-130.53116	43.84543	10668
-132.52975	42.134125	11582.4
-152.90154	26.838	
-143.80788	36.055367	10058.4
-141.39545	35.82956	10363.2
-129.05702	40.982563	10668
-150.0569	27.835783	10363.2
-150.75526	30.545319	11277.6
-140.7096	36.066444	10058.4
-140.70941	36.066994	11277.6
-138.4501	36.34633	10972.8
-127.38123	45.14236	10058.4
-136.94193	38.329987	10058.4
-136.942	38.32973	12192
-136.37883	39.73437	11277.6
-156.52126	22.716225	9845.04
-124.78773	46.504417	11277.6
-145.22365	32.99842	10668
-145.22365	32.99842	10668
-132.35928	42.96189	10058.4
-133.80869	41.376015	10972.8
-154.15158	25.718304	
-145.7394	34.63064	10058.4
-142.63303	34.8137	10668
-128.66383	44.68436	10972.8
-131.21388	42.885536	10668
-151.61523	27.961906	10668
-142.58298	34.843716	10668
-142.58305	34.84349	10668
-140.13486	36.889038	11277.6
-125.01325	46.205536	10058.4
-125.01292	46.206444	11277.6
-128.64735	44.418247	10668
-149.05974	30.068552	10668
-138.7881	37.252743	10668
-138.78812	37.252678	11277.6
-137.62192	38.8298	11277.6
-126.04537	45.792973	11582.4
-134.19818	42.015858	10668
-135.07681	40.594532	11277.6
-155.37398	24.496277	10668
-147.68234	33.112026	9448.8
-123.33052	46.81876	5090.16
-143.90619	33.93601	10668
-143.90608	33.935562	10668
-131.35435	41.240837	10668
-132.4886	42.158226	10668
-152.71465	26.28898	10668
-144.46562	33.541595	9448.8
-144.46553	33.541904	10058.4
-141.81673	37.44075	10972.8
-127.71373	42.87311	10058.4
-130.04372	44.072052	11582.4
-150.01057	27.861807	10668
-139.86032	38.72189	9448.8
-140.63904	36.11116	11582.4
-127.337524	45.158833	11582.4
-147.75636	31.097797	10668
-136.05463	41.001205	10058.4
-149.65742	31.480227	8839.2
-124.6828	46.318916	11765.28
-145.65862	34.692127	11277.6
-145.65857	34.691982	10363.2
-132.31488	42.9839	10058.4
-132.31488	42.98391	11277.6
-133.78413	41.39093	10668
-154.13052	25.755033	10668
-154.13072	25.755796	10058.4
-145.70235	34.658527	10058.4
-146.40002	32.131634	10058.4
-143.10977	36.55089	10668
-128.63637	44.696465	10972.8
-131.34377	43.311127	11277.6
-151.60205	27.972986	10058.4
-141.81136	37.44466	9448.8
-142.56364	34.85636	10668
-140.12845	36.895996	10668
-128.73004	44.656303	10668
-137.98145	39.881294	10058.4
-137.66359	38.951824	11277.6
-152.28726	27.38465	12496.8
-126.05546	45.79042	11277.6
-146.4999	32.05628	10668
-134.21013	42.009575	10058.4
-134.21007	42.009754	10668
-135.09099	40.584286	11582.4
-155.41814	24.609802	10668
-148.37099	30.61565	
-143.92572	33.92232	10668
-130.49591	43.862114	10363.2
-132.72757	42.777176	10668
-153.24582	28.281109	10058.4
-143.77773	36.077602	10058.4
-143.77776	36.07751	10668
-126.84373	45.45074	10058.4
-130.08247	44.053814	11887.2
-150.35013	29.021152	10363.2
-139.91383	38.68793	10668
-139.27162	39.092693	11277.6
-127.40216	45.191586	11277.6
-148.23004	32.668198	10058.4
-136.10966	40.968723	10972.8
-136.93575	38.33305	11277.6
-136.67545	40.647957	10972.8
-156.65384	23.252972	10668
-156.52415	22.70946	10180.32
-150.34409	29.026514	11277.6
-124.72599	46.30805	11003.28
-145.23172	32.99184	10668
-132.36371	42.959644	10058.4
-134.05923	42.089546	10972.8
-154.50513	27.086103	10058.4
-145.75224	34.62107	10058.4
-145.75229	34.62091	10668
-143.14493	36.526062	10668
-128.67812	44.678894	10668
-131.42195	43.421898	10668
-152.00723	29.403294	
-141.85446	37.415337	10668
-140.15758	36.86992	11277.6
-125.04189	46.184006	10363.2
-128.67575	44.402874	10668
-149.08632	30.04812	10668
-138.82072	37.233006	10058.4
-138.82057	37.233517	11277.6
-152.32301	27.353724	10668
-126.084946	45.784615	11277.6
-146.52522	32.03743	10972.8
-134.23965	41.99435	10058.4
-135.20413	40.84651	11277.6
-155.40863	24.456804	10668
-148.40193	30.592249	11582.4
-143.9472	33.907475	10668
-131.40802	41.215076	10668
-132.53485	42.131214	11277.6
-152.90675	26.84518	9448.8
-143.80334	36.059105	10058.4
-141.86624	37.407383	10668
-126.869675	45.42891	10668
-130.09892	44.04598	10972.8
-150.76132	30.528593	10972.8
-139.06033	41.436256	10058.4
-139.93364	38.675247	11277.6
-139.28548	39.08395	10668
-123.25085	46.847763	6309.36
-153.7574	27.800161	11277.6
-127.42361	45.21054	11582.4
-148.24123	32.659203	10668
-136.12326	40.96247	10058.4
-136.68558	40.641766	10972.8
-156.73587	23.547464	10668
-149.72571	31.421537	11277.6
-124.73512	46.30459	11582.4
-145.23956	32.986233	10668
-145.2396	32.986347	10972.8
-133.2392	40.315624	10668
-132.61961	37.49063	11277.6
-154.10428	25.443417	10668
-146.45433	32.0906	10363.2
-142.65056	34.794136	9448.8
-128.68004	44.67804	9448.8
-131.42345	43.421024	10972.8
-152.01161	29.416155	11887.2
-152.01163	29.41621	10668
-141.85347	37.415966	10363.2
-142.60538	34.828575	11277.6
-140.57364	38.26419	10972.8
-125.03107	46.20658	10058.4
-128.75569	44.638073	10668
-149.49731	31.615501	10668
-138.01184	39.86311	10058.4
-137.98055	39.881653	11277.6
-138.80695	42.42744	11277.6
-151.72147	29.677692	11887.2
-126.07271	45.770054	11277.6
-145.98247	30.019522	10668
-135.07578	39.35837	10668
-135.19727	40.852047	11277.6
-155.40913	24.499172	10668
-123.34003	46.734066	7589.52
-143.93858	33.91322	10668
-131.03116	42.305473	10058.4
-132.73758	42.771915	10972.8
-153.25346	28.273685	10668
-143.7793	36.075855	10058.4
-143.77913	36.076443	11277.6
-141.38956	35.83401	10058.4
-127.750244	42.85798	10668
-130.0848	44.052937	10972.8
-139.90344	38.6946	9448.8
-139.2689	39.094414	10363.2
-153.72379	27.831718	11277.6
-127.40621	45.22224	10058.4
-147.79106	31.070948	10668
-136.66377	40.652184	10668
-149.68617	31.455584	8839.2
-145.21584	33.00339	10058.4
-132.33112	42.975803	10058.4
-134.03937	42.100132	11277.6
-154.48486	27.105314	10668
-145.71188	34.651722	9144
-145.71193	34.65158	10668
-142.62389	34.81804	10668
-128.635	44.697468	9448.8
-131.39343	43.435417	9448.8
-141.80289	37.45021	10058.4
-140.12709	36.895695	10668
-128.64075	44.422897	10972.8
-150.79628	32.96558	8839.2
-126.04222	45.80624	10972.8
-146.48135	32.070583	10058.4
-135.01378	39.391834	10058.4
-135.00441	39.4222	11277.6
-134.3177	38.190514	10972.8
-148.31743	30.65805	9448.8
-148.3171	30.659304	11277.6
-143.89597	33.94321	10668
-131.32057	41.256737	10972.8
-132.48026	42.162827	11277.6
-144.43166	33.565807	9448.8
-144.43155	33.56621	10668
-141.34396	35.872894	10668
-129.90099	43.6772	10668
-139.8366	38.737175	9448.8
-138.85756	37.896557	10668
-153.66408	27.887917	9144
-127.37223	45.23556	10972.8
-148.19055	32.700745	10058.4
-136.03966	41.00999	10058.4
-136.63751	40.67011	11277.6
-149.64531	31.490753	10058.4
-150.27757	29.081556	11277.6
-145.1947	33.018867	10668
-132.41118	42.665306	10668
-132.30086	42.99079	8839.2
-132.30075	42.991142	10668
-133.89784	41.726646	10058.4
-145.6907	34.667824	10058.4
-142.61598	34.826126	10668
-131.34744	43.308468	10972.8
-142.55247	34.86411	9448.8
-140.13057	36.892334	11277.6
-128.65114	44.416924	11277.6
-149.0601	30.069105	10058.4
-138.77306	37.261566	10058.4
-137.62984	38.8241	10058.4
-152.27802	27.392748	10972.8
-152.27798	27.392878	8839.2
-146.50404	32.053253	10668
-134.1966	42.017017	10668
-135.04674	39.37231	11582.4
-135.09695	40.578285	10363.2
-147.69478	33.101574	9753.6
-143.93185	33.918198	10668
-131.04105	42.229877	11277.6
-132.52286	42.138382	11277.6
-144.49408	33.521362	10058.4
-141.38869	35.82607	10972.8
-126.82993	45.459557	10058.4
-129.94843	43.642673	10363.2
-153.73256	27.823698	8839.2
-154.36604	25.280521	
-127.41425	45.201435	10668
-147.8027	31.061268	10668
-136.92732	38.338303	11582.4
-136.92795	38.33625	11277.6
-136.38965	39.726933	10668
-149.70737	31.437798	10058.4
-124.73205	46.301117	10850.88
-145.7012	34.659428	10972.8
-133.06137	40.829178	10058.4
-132.3549	42.963867	11277.6
-133.59479	40.64462	10058.4
-145.74554	34.62594	11887.2
-145.7456	34.6257	10668
-141.89551	32.05635	10058.4
-128.67046	44.680386	10058.4
-131.38428	43.28667	11277.6
-141.848	37.41969	10058.4
-140.16377	36.864555	10668
-125.03093	46.194824	9448.8
-155.73767	26.035192	9448.8
-128.76813	44.63317	10972.8
-149.50584	31.607443	10668
-138.81468	37.237152	9753.6
-138.8149	37.23644	10058.4
-137.43103	38.050434	11277.6
-146.53253	32.031837	10668
-135.08199	39.3549	10058.4
-135.0763	39.373127	11277.6
-135.12476	40.562107	10668
-147.73045	33.072968	8839.2
-143.9568	33.90067	10668
-130.51175	43.854816	10058.4
-132.54648	42.124577	11582.4
-144.52315	33.50124	8534.4
-144.5233	33.500706	11277.6
-141.41107	35.816334	11277.6
-127.76814	42.85058	10058.4
-129.9679	43.631096	11582.4
-139.92714	38.67976	10058.4
-140.70605	36.068855	11277.6
-138.29202	35.71835	10058.4
-123.18073	47.013897	5334
-127.40752	45.13064	10363.2
-147.81776	31.049568	10363.2
-136.11844	40.964916	9448.8
-136.11812	40.965954	8839.2
-136.69449	40.633133	10058.4
-150.35864	29.004835	
-145.713	34.650375	10668
-133.23671	40.31672	10058.4
-134.07669	42.080418	11582.4
-145.757	34.61743	10363.2
-142.66325	34.793854	10058.4
-141.63402	26.860508	10972.8
-141.63084	26.873205	11582.4
-140.73141	30.386057	10668
-135.8254	32.448524	11582.4
-125.23212	36.160934	11887.2
-153.17494	23.897858	10058.4
-153.17505	23.897442	11277.6
-123.23412	37.091885	5394.96
-137.23973	31.890978	11582.4
-137.24403	31.875006	11582.4
-137.24011	31.88956	8839.2
-133.02151	33.4995	8534.4
-133.55524	35.39721	8534.4
-154.99118	22.708065	11277.6
-149.57834	25.968128	11582.4
-149.58012	25.960825	10972.8
-149.58046	25.959486	10058.4
-133.78479	33.22525	11887.2
-133.7857	33.221947	11582.4
-130.19955	34.468323	8534.4
-146.01442	27.856709	9753.6
-130.3615	34.418022	10972.8
-127.35639	35.346237	11582.4
-142.5879	29.166445	11582.4
-142.4787	29.587955	10363.2
-136.95819	30.936014	10972.8
-126.967	35.482857	11582.4
-154.97525	22.806883	8839.2
-124.53865	36.297424	11887.2
-138.97307	31.163744	11582.4
-138.97626	31.15179	10668
-134.41847	32.988132	11277.6
-156.3396	21.909752	9144
-156.33714	21.899355	10850.88
-123.41455	37.06229	5882.64
-151.3664	24.949667	10058.4
-135.49934	32.579777	11277.6
-135.51518	32.521175	10668
-153.64894	23.596785	11582.4
-147.78433	26.929846	11582.4
-132.06306	33.824387	11582.4
-128.76834	34.906273	11277.6
-144.22792	28.756748	11277.6
-144.2305	28.746737	8229.6
-128.6457	34.974537	11887.2
-156.77037	21.704647	7071.36
-126.42111	37.46998	10668
-140.70816	30.396448	11277.6
-140.70818	30.396372	10058.4
-125.214386	36.14653	11582.4
-153.14998	23.911234	10058.4
-137.21619	31.892208	11582.4
-137.21721	31.888344	10058.4
-155.00777	22.870388	10668
-149.55302	25.97246	11887.2
-133.75664	33.232933	11582.4
-130.17737	34.475098	11277.6
-152.29507	24.46055	10058.4
-152.28494	24.418947	11277.6
-145.97932	27.886435	11277.6
-145.98376	27.869093	11277.6
-130.35178	34.349712	11277.6
-127.33327	35.361362	11277.6
-142.44281	29.61125	11582.4
-142.44466	29.603912	10363.2
-126.93575	35.48173	11277.6
-124.52869	36.366074	9540.24
-124.548035	36.43271	11582.4
-138.93324	31.188429	11887.2
-138.93874	31.167744	10668
-134.39043	32.998405	11277.6
-156.64203	23.315365	11887.2
-156.3192	21.957373	8808.72
-156.50227	22.729496	10668
-123.42265	36.915638	5516.88
-135.46207	32.583324	11277.6
-131.57054	33.993977	10972.8
-153.6226	23.630993	11887.2
-153.61949	23.617985	11582.4
-147.73795	26.964615	11887.2
-147.73975	26.957428	10668
-132.01599	33.8525	11582.4
-132.0168	33.849575	11277.6
-128.73978	34.94129	11582.4
-144.18224	28.777468	11277.6
-144.1843	28.769405	10668
-128.6041	34.973	11582.4
-128.60066	34.985043	10668
-156.71352	21.769112	6675.12
-125.846634	35.64686	11277.6
-140.65903	30.418661	11887.2
-140.65918	30.418098	11277.6
-125.18588	36.091164	11887.2
-137.16656	31.905813	11887.2
-154.9492	22.814463	11887.2
-149.49767	26.005726	10668
-134.09383	31.814945	11673.84
-133.70314	33.251953	10668
-130.13518	34.49469	11277.6
-152.24364	24.446285	11277.6
-145.92174	27.919077	11277.6
-145.9271	27.897964	10668
-139.92444	30.741524	11887.2
-130.27654	34.435513	11277.6
-127.29224	35.39095	11277.6
-149.52454	25.992504	11277.6
-142.38528	29.637278	12192
-142.38693	29.630936	11277.6
-137.14595	31.91863	11277.6
-126.30681	37.47314	11887.2
-124.52356	36.48472	10972.8
-138.24025	33.59316	11887.2
-138.89319	31.188196	11277.6
-156.19421	21.574345	9662.16
-156.25807	21.844652	9174.48
-123.35284	37.033394	6126.48
-151.28683	24.995361	10668
-151.163	25.500458	11277.6
-135.42595	32.606667	11582.4
-135.42633	32.602657	11277.6
-131.5533	34.0182	11277.6
-153.59766	23.627483	11887.2
-147.70576	26.999254	10668
-147.71239	26.973162	10363.2
-131.99492	33.860863	11582.4
-131.99269	33.868942	10972.8
-131.99834	33.8485	11277.6
-128.722	34.919586	11277.6
-144.16396	28.79696	11582.4
-144.16902	28.776894	10668
-144.16739	28.783392	10972.8
-128.58739	35.00236	10972.8
-156.79623	21.386648	6918.96
-125.90881	35.873795	11277.6
-140.65555	30.421877	11277.6
-140.6562	30.419416	11277.6
-135.77226	32.46861	11277.6
-125.16796	36.158913	11277.6
-153.10205	23.93971	11277.6
-153.10158	23.94164	10058.4
-137.18686	31.857286	8839.2
-137.17372	31.905657	11277.6
-155.38177	24.564087	8839.2
-149.51277	25.995895	8839.2
-149.523	25.954826	10363.2
-133.72237	33.24507	12039.6
-133.7341	33.20274	11582.4
-133.72958	33.218975	9144
-130.15295	34.477478	10972.8
-145.95306	27.884737	10972.8
-145.958	27.86491	9448.8
-139.94571	30.718943	10668
-130.30598	34.425926	10972.8
-130.30598	34.425926	10972.8
-127.31547	35.35922	11277.6
-142.41734	29.63007	11582.4
-142.42133	29.61484	11277.6
-137.17455	31.905838	11582.4
-126.91538	35.488464	11277.6
-154.91719	22.849892	10058.4
-124.547844	36.46588	10058.4
-138.91919	31.186304	11277.6
-138.9223	31.174568	8839.2
-138.92212	31.175264	8534.4
-134.38354	33.00049	9144
-150.6591	27.615149	10058.4
-150.36972	28.750607	10668
-135.44992	32.595276	11582.4
-135.51698	32.348026	10363.2
-131.5665	33.98345	10972.8
-147.73892	26.940908	10668
-147.73892	26.940908	10058.4
-132.01254	33.855293	10668
-132.01962	33.83022	11277.6
-132.01962	33.83022	11582.4
-128.74568	34.9381	11277.6
-144.18193	28.785267	11887.2
-144.1862	28.76847	10668
-144.18062	28.790363	11582.4
-138.56758	31.326157	10972.8
-128.6072	34.977478	12192
-156.72205	21.756828	7406.64
-156.71718	21.777534	8900.16
-125.9009	35.7975	11277.6
-140.66885	30.41399	11277.6
-140.6689	30.41379	10972.8
-140.66908	30.413128	10363.2
-135.78268	32.463768	11277.6
-125.1832	36.13833	10972.8
-153.11299	23.933008	10058.4
-153.11378	23.929731	10668
-137.18156	31.90502	11887.2
-137.1823	31.9023	11277.6
-137.19078	31.870325	10668
-132.97234	33.485207	11277.6
-154.9788	22.853653	9753.6
-149.52835	25.957071	11887.2
-149.51924	25.993452	11887.2
-133.7378	33.201355	11277.6
-133.7378	33.201355	10363.2
-133.73337	33.217564	10972.8
-145.96904	27.880234	10668
-145.96904	27.880234	11277.6
-139.93861	30.72193	11887.2
-130.32314	34.431114	11277.6
-130.32655	34.418976	10668
-127.308174	35.36556	11582.4
-142.43881	29.610785	10058.4
-142.43884	29.610653	9753.6
-141.79721	32.038925	10058.4
-137.16139	31.88223	10668
-126.93419	35.49309	10363.2
-154.93544	22.831839	10058.4
-154.94508	22.790829	10972.8
-146.82536	27.43901	11582.4
-146.82468	27.436323	11277.6
-138.93973	31.179499	11277.6
-138.95166	31.134552	10668
-138.94795	31.148586	10972.8
-156.27525	21.80901	8564.88
-156.3158	21.981846	8625.84
-156.31972	21.998377	10363.2
-123.43394	36.910873	6644.64
-123.43405	36.910484	6979.92
-151.34016	24.9394	11277.6
-144.09103	28.82977	11277.6
-144.08775	28.81706	11582.4
-135.83716	31.232874	11887.2
-135.48311	32.549618	11582.4
-153.61424	23.606123	10972.8
-153.62064	23.632853	11277.6
-153.61967	23.62894	11582.4
-132.03622	33.854008	11277.6
-150.91362	25.20942	11582.4
-150.91551	25.21718	11277.6
-150.9139	25.210617	11277.6
-144.21039	28.756607	8839.2
-144.20598	28.773981	11582.4
-156.74594	21.73706	8686.8
-125.2139	36.126804	11887.2
-125.209984	36.1404	10058.4
-153.13887	23.914413	10058.4
-145.45865	28.115273	11582.4
-145.46094	28.124182	10972.8
-137.2244	31.842134	11277.6
-137.24164	31.777622	10668
-154.95659	22.741322	12192
-154.96504	22.776768	11582.4
-154.96437	22.773962	10668
-154.96936	22.794971	10668
-149.54616	25.978523	10363.2
-142.7345	29.542004	9144
-133.75638	33.232574	11582.4
-133.76364	33.206264	10058.4
-133.75638	33.23258	11887.2
-152.28288	24.47507	10668
-152.26828	24.415276	9753.6
-152.26933	24.41955	11277.6
-145.98235	27.873384	10058.4
-145.98337	27.869295	10668
-130.33777	34.41109	10668
-130.33414	34.424015	9448.8
-130.32776	34.446873	10972.8
-149.55849	25.971737	11887.2
-150.03075	27.853743	10058.4
-142.44792	29.603268	10058.4
-141.80545	32.03398	10668
-126.94938	35.478233	11582.4
-126.94129	35.50624	10668
-126.9542	35.46159	11277.6
-124.53321	36.438583	9479.28
-146.82312	27.417408	11887.2
-138.96141	31.130505	9448.8
-139.16818	30.346806	10058.4
-138.95856	31.14127	10668
-156.31937	21.985506	8382
-156.3213	21.993729	9448.8
-156.31914	21.984539	10820.4
-123.44792	36.893578	7132.32
-144.08827	28.816526	11887.2
-144.58287	30.720081	11277.6
-135.48172	32.581562	10668
-134.82823	34.9373	10363.2
-153.62733	23.661013	11277.6
-154.06557	25.468174	11277.6
-153.62085	23.634123	10668
-147.77187	26.908562	10668
-132.05208	33.818623	10668
-132.0485	33.831425	10668
-150.90381	25.178783	10972.8
-150.91096	25.207783	11887.2
-144.21532	28.754189	10668
-128.63931	34.967022	11887.2
-156.7399	21.770172	7894.32
-148.19064	26.712164	10668
-148.18651	26.6955	10668
-140.69759	30.401024	10668
-140.69757	30.401096	10058.4
-125.21558	36.120106	11430
-94.699684	44.588985	6370.32
-117.94555	40.21211	11277.6
-153.13702	23.918861	10058.4
-145.45764	28.141464	11887.2
-133.7589	33.208035	10058.4
-145.98099	27.853012	11277.6
-145.97597	27.873068	8839.2
-130.32912	34.417862	10668
-130.32497	34.43256	10972.8
-149.53883	25.951363	11582.4
-149.54515	25.976898	11887.2
-149.53928	25.953186	11277.6
-142.43785	29.607393	11277.6
-142.43794	29.607058	10668
-126.93437	35.475742	10363.2
-126.959785	35.38748	10972.8
-154.93033	22.825686	10972.8
-146.81541	27.441864	9448.8
-146.80591	27.404654	11582.4
-138.93333	31.170057	11277.6
-138.93335	31.170042	10058.4
-138.93338	31.169924	11582.4
-156.30394	21.991678	9662.16
-156.30475	21.995125	8412.48
-156.30266	21.98628	8473.44
-123.421295	36.91622	6096
-151.31723	24.982172	8839.2
-143.40228	26.165361	11582.4
-144.07375	28.833496	12192
-144.0724	28.828398	8839.2
-135.45988	32.580177	11582.4
-134.80376	34.94565	10058.4
-135.45642	32.592823	10972.8
-153.60118	23.64157	11277.6
-153.60136	23.642363	10668
-153.6008	23.639969	11887.2
-147.73436	26.96179	10058.4
-147.73444	26.961493	10668
-141.31256	30.12548	10668
-131.36134	36.15817	11277.6
-132.02063	33.836483	10668
-132.0157	33.85414	10058.4
-150.88953	25.225485	10363.2
-150.88968	25.226145	11277.6
-150.8898	25.226612	11277.6
-144.18256	28.770258	10058.4
-144.18256	28.770258	11277.6
-128.60153	34.990517	11582.4
-128.6159	34.93993	11277.6
-148.15617	26.693893	11887.2
-148.16826	26.743038	11582.4
-148.15872	26.70419	11277.6
-140.66034	30.41684	11277.6
-140.66026	30.417149	10668
-135.73943	32.44932	10668
-125.20043	36.05598	11582.4
-130.28862	34.43222	10972.8
-130.28876	34.431744	11277.6
-130.31042	34.355152	11277.6
-149.51384	25.980038	11582.4
-149.51857	25.999128	11582.4
-142.3972	29.643602	10058.4
-142.40648	29.608229	10972.8
-126.90193	35.49734	10972.8
-126.90029	35.503044	10058.4
-126.90029	35.503044	10972.8
-146.79608	27.453093	10668
-146.79413	27.445301	10972.8
-146.79608	27.453093	11277.6
-138.91563	31.159264	8839.2
-138.91855	31.148298	11277.6
-156.54485	23.080902	10789.92
-156.28206	21.971748	7955.28
-156.28159	21.969784	8442.96
-143.99295	28.566801	11582.4
-144.06439	28.844635	11582.4
-144.06061	28.829865	11277.6
-135.45921	32.543015	11277.6
-153.59537	23.6482	11887.2
-153.5949	23.646238	11582.4
-153.59811	23.647915	11277.6
-147.72755	26.965136	10058.4
-131.36061	36.155407	11582.4
-131.34662	36.20378	10668
-150.86089	25.09984	11582.4
-150.89066	25.222246	11582.4
-150.88329	25.19196	11277.6
-144.18181	28.784838	11277.6
-128.61151	34.980705	10972.8
-156.71611	21.773933	7589.52
-148.17526	26.727448	11887.2
-148.16876	26.701132	11277.6
-140.67361	30.411203	10058.4
-145.44594	28.148386	11277.6
-145.44656	28.150911	10668
-145.44055	28.127234	11277.6
-154.95203	22.804876	11582.4
-154.95488	22.81654	11887.2
-154.9496	22.794786	10668
-142.70033	29.483685	11582.4
-133.73888	33.237892	12496.8
-133.78731	33.061813	8839.2
-152.25267	24.423723	10668
-152.25652	24.439585	10668
-152.25449	24.431252	11277.6
-145.96605	27.880228	10363.2
-139.93596	30.723045	11582.4
-130.31705	34.439293	11277.6
-130.32004	34.428745	11277.6
-149.54399	25.97733	11582.4
-149.53906	25.957495	10972.8
-142.43198	29.623056	10058.4
-142.43195	29.623186	11277.6
-137.15314	31.870888	10972.8
-126.93239	35.48668	11887.2
-126.93021	35.49426	10058.4
-126.94121	35.4561	10972.8
-146.82022	27.439802	10668
-146.82227	27.448004	11277.6
-146.82022	27.439802	10972.8
-138.93591	31.177706	10058.4
-156.61562	23.26994	11277.6
-156.28696	21.884535	8869.68
-156.29068	21.900604	8869.68
-123.431725	36.90641	6126.48
-123.43002	36.912235	6004.56
-144.7891	31.525686	11277.6
-144.57623	30.723541	11277.6
-144.0812	28.819386	10972.8
-135.48367	32.533474	10668
-153.6144	23.636717	10972.8
-153.61446	23.637012	11582.4
-153.6151	23.639774	10668
-147.76033	26.914751	10058.4
-141.33017	30.127184	11582.4
-132.03528	33.84213	11277.6
-132.03732	33.8347	10058.4
-132.04068	33.822697	11277.6
-128.72003	34.896698	10668
-150.90056	25.189123	11582.4
-150.90802	25.219488	11887.2
-150.90811	25.219843	10668
-144.2191	28.703548	9448.8
-144.21275	28.72842	11582.4
-128.6263	34.980427	11582.4
-128.62651	34.979702	10058.4
-128.62651	34.979702	11277.6
-148.18855	26.720339	11582.4
-148.18716	26.714764	10972.8
-148.18651	26.712122	10668
-140.68866	30.405027	10058.4
-125.21393	36.1024	11277.6
-125.20468	36.13435	10058.4
-145.45656	28.142965	11277.6
-145.45767	28.1474	10972.8
-137.19843	31.908358	10972.8
-137.20209	31.894758	10058.4
-154.95879	22.78907	11582.4
-154.95743	22.783316	11582.4
-154.96393	22.810728	10972.8
-149.53558	25.987425	10058.4
-143.2086	31.383743	11277.6
-133.74707	33.235962	11582.4
-133.75864	33.193546	10058.4
-133.74706	33.236008	10668
-152.26016	24.423447	10363.2
-152.26262	24.433748	10972.8
-145.97285	27.87827	9448.8
-145.97147	27.883747	11277.6
-150.14932	28.373075	10668
-149.55014	25.981384	9753.6
-149.54018	25.941181	11277.6
-142.43967	29.60581	9448.8
-126.93822	35.47213	11582.4
-126.93203	35.493725	10668
-124.54131	36.486343	10942.32
-147.58118	30.398283	11277.6
-147.30406	29.334143	11277.6
-146.82024	27.434418	11277.6
-137.38326	36.746727	10058.4
-156.29944	21.939371	9814.56
-156.54163	22.961647	10668
-156.55061	22.999186	10058.4
-123.43305	36.897373	6858
-144.08298	28.833008	11887.2
-134.81306	34.940327	11521.44
-134.81259	34.94197	10058.4
-135.47537	32.553726	10972.8
-153.61108	23.638256	10363.2
-153.612	23.642057	10668
-146.74454	30.854158	9448.8
-147.11575	29.432978	9448.8
-147.7455	26.955383	10972.8
-141.82835	32.023586	10058.4
-132.02495	33.85752	11582.4
-131.3389	36.27154	10058.4
-132.02318	33.863876	10972.8
-151.56319	27.880306	11277.6
